shop_name,address,latitude,longitude,city,postcode
Audioprothésiste Metz AuditionSanté,10 rue des Armoisières 57000 Metz FR,49.077765,6.186174,Metz,57000
Audioprothésiste Mimizan AuditionSanté,21 avenue de Bordeaux 40200 Mimizan FR,44.204072,-1.225447,Mimizan,40200
Audioprothésiste Miramas Audition Santé,22 avenue Charles de Gaulle 13140 Miramas FR,43.581896,5.001208,Miramas,13140
Audioprothésiste Mirande Audition Santé,2 Rue Pierre Lamaguere 32300 Mirande FR,43.514125,0.404687,Mirande,32300
Audioprothésiste Mirebeau sur Beze Audition Santé,6b rue Paul Auban Centre commercial Mirebelle 21310 Mirebeau sur Beze FR,47.393022,5.309437,Mirebeau-sur-Bèze,21310
Audioprothésiste Moissac Audition Santé,24 rue Malaveille 82200 Moissac FR,44.104032,1.087428,Moissac,82200
Audioprothésiste Montceau-les-Mines Audition Santé,15 Quai Général de Gaulle 71300 Montceau-les-Mines FR,46.673923,4.361922,Montceau-les-Mines,71300
Audioprothésiste Montigny-le-Bretonneux Audition Santé,25 rue Marcel Proust 78180 Montigny-le-Bretonneux FR,48.779413,2.041648,Montigny-le-Bretonneux,78180
Audioprothésiste Montluçon Audition Santé,108 Boulevard de Courtais 03100 Montluçon FR,46.339134,2.607465,Montluçon,03100
Audioprothésiste Montrichard Audition Santé,45 rue nationale 41400 Montrichard FR,47.342965,1.185307,Montrichard Val de Cher,41400
Audioprothésiste Morcenx-la-Nouvelle AuditionSanté,Avenue Gaston Nelson Centre Commercial Super U Les Grands Carolins 40110 Morcenx-la-Nouvelle FR,44.022952,-0.924901,Morcenx,40110
Audioprothésiste Mordelles Audition Santé,1 avenue des platanes 35310 Mordelles FR,48.079989,-1.835955,Mordelles,35310
Audioprothésiste Morlaix Audition Santé,4 Place Cornic 29600 Morlaix FR,48.579241,-3.829966,Morlaix,29600
Audioprothésiste Moutiers Audition Santé,24 Place Saint Antoine 73600 Moutiers FR,45.484733,6.531752,Moûtiers,73600
Audioprothésiste Mulhouse Audition Santé,18 rue de Metz 68100 Mulhouse FR,42.462065,1.937261,Ur,66760
Audioprothésiste Mussidan Audition Santé,1 Route de Bergerac 24400 Mussidan FR,45.028706,0.369986,Mussidan,24400
Audioprothésiste Mézidon-Canon Audition Santé,24 Rue Voltaire 14270 Mézidon-Canon FR,49.071683,-0.073106,Mézidon Vallée d'Auge,14270
Audioprothésiste Nice Audition Santé,11 boulevard Victor Hugo 06000 NICE FR,43.699834,7.265943,Nice,06000
Audioprothésiste Nancy Audition Santé,138 rue Saint-Dizier 54000 Nancy FR,48.686413,6.185593,Nancy,54000
Audioprothésiste Nantes Audition Santé,31 boulevard Guist'Hau 44000 Nantes FR,47.217398,-1.568486,Nantes,44000
