shop_name,address,latitude,longitude,city,postcode
Amplifon Audioprothésiste Luzy,45 avenue du Docteur Dollet 58170 Luzy,46.792738,3.96846,Luzy,58170
Amplifon Audioprothésiste Macon,333 rue Carnot 71000 Macon,46.302526,4.830657,Mâcon,71000
Amplifon Audioprothésiste Migennes,Place du 19 Mars 1962 89400 Migennes,47.962779,3.515096,Migennes,89400
Amplifon Audioprothésiste Montbéliard Hôtel de Ville,4 rue de l'Hôtel de Ville 25200 Montbéliard,47.51023,6.798133,Montbéliard,25200
Amplifon Audioprothésiste Nevers,37 boulevard Victor Hugo 58000 Nevers,46.997897,3.153835,Nevers,58000
Amplifon Audioprothésiste Nuits Saint Georges,9 rue Docteur Louis Legrand 21700 Nuits Saint Georges,47.135999,4.951221,Nuits-Saint-Georges,21700
Amplifon Audioprothésiste Quetigny,"Centre commercial Grand Quetigny, avenue de Bourgogne - Chez l'opticien Krys 21800 Quetigny",47.312106,5.098347,Quetigny,21800
Amplifon Audioprothésiste Saint Apollinaire,673 route de Gray - Chez Optique Melin 21850 Saint Apollinaire,47.331504,5.08483,Saint-Apollinaire,21850
Amplifon Audioprothésiste Saint Vit,1 rue Charles de Gaulle - Chez l'opticien Saint-Vit Optic 25410 Saint Vit,47.182658,5.813638,Saint-Vit,25410
Amplifon Audioprothésiste Semur en Auxois,21 E avenue du Général Mazillier 21140 Semur en Auxois,47.492502,4.342011,Semur-en-Auxois,21140
Amplifon Audioprothésiste Sens,25 rue Duchesne 89100 Sens,48.19829,3.281756,Sens,89100
Amplifon Audioprothésiste Tonnerre,4 rue Vaucorbe 89700 Tonnerre,47.854812,3.973122,Tonnerre,89700
Amplifon Audioprothésiste Auray,18 avenue du Maréchal Foch 56400 Auray,47.668206,-2.987599,Auray,56400
Amplifon Audioprothésiste Bain République,23 place de la République 35470 Bain de Bretagne,47.842561,-1.680846,Bain-de-Bretagne,35470
Amplifon Audioprothésiste Betton,3 avenue d'Armorique 35830 Betton,48.180767,-1.636436,Betton,35830
Amplifon Audioprothésiste Brest,1 Bis Rue Robespierre 29200 Brest,48.415147,-4.492191,Brest,29200
Amplifon Audioprothésiste Briec,7 rue de la Victoire 29510 Briec,48.101549,-4.000183,Briec,29510
Amplifon Audioprothésiste Cesson Sevigné,6 mail de Bourgchevreuil 35510 Cesson Sevigné,48.118438,-1.604903,Cesson-Sévigné,35510
Amplifon Audioprothésiste Combourg,24 boulevard du Mail 35270 Combourg,48.410822,-1.750124,Combourg,35270
Amplifon Audioprothésiste Concarneau,75 avenue Alain Lelay 29900 Concarneau,47.877542,-3.914402,Concarneau,29900
Amplifon Audioprothésiste Dinan,2 rue de Brest 22100 Dinan,48.453881,-2.052111,Dinan,22100
Amplifon Audioprothésiste Dinard,Place Rochaïd 35800 Dinard,48.632577,-2.057186,Dinard,35800
Amplifon Audioprothésiste Fouesnant,10 rue de Kerneveleck 29170 Fouesnant,47.892197,-4.012931,Fouesnant,29170
Amplifon Audioprothésiste Fougères,22 rue du Tribunal 35300 Fougères,48.353049,-1.200885,Fougères,35300
Amplifon Audioprothésiste Guer,20 rue Saint Gurval 56380 Guer,47.904751,-2.121516,Guer,56380
Amplifon Audioprothésiste Guidel,1 C rue Joseph Lena 56520 Guidel,47.789375,-3.488742,Guidel,56520
Amplifon Audioprothésiste Guingamp,48 rue Notre Dame 22200 Guingamp,48.560762,-3.14919,Guingamp,22200
Amplifon Audioprothésiste Lamballe,17 rue du Val 22400 Lamballe,48.469213,-2.514252,Lamballe,22400
Amplifon Audioprothésiste Landivisiau,6 rue d'Arvor 29400 Landivisiau,48.511122,-4.072228,Landivisiau,29400
Amplifon Audioprothésiste Lanvollon,Zone d'activité du Ponlo 22290 Lanvollon,48.632838,-2.97545,Lanvollon,22290
Amplifon Audioprothésiste Le Folgöet,Zone Commerciale Leclerc - Résidence de l'Oratoire 29260 Le Folgöet,48.562415,-4.338132,Le Folgoët,29260
Amplifon Audioprothésiste Lorient Centre,11 Place Alsace Lorraine 56100 Lorient,47.749955,-3.36101,Lorient,56100
Amplifon Audioprothésiste Lorient Monistrol,12 rue Monistrol 56100 Lorient,47.738479,-3.381226,Lorient,56100
Amplifon Audioprothésiste Matignon,Rue des promenades - Centre Commercial des Promenades - Chez Le Collectif des Lunetiers 22550 Matignon,48.59868,-2.288148,Matignon,22550
Amplifon Audioprothésiste Plérin,4 A rue Pierre et Marie Curie - Espace du Château d’eau 22190 Plérin,48.547582,-2.794768,Plérin,22190
Amplifon Audioprothésiste Pleurtuit,3 rue Saint Guillaume 35730 Pleurtuit,48.579561,-2.058562,Pleurtuit,35730
Amplifon Audioprothésiste Ploërmel,"49, Boulevard Laennec 56800 Ploërmel",47.93315,-2.393776,Ploërmel,56800
Amplifon Audioprothésiste Pontivy,71 rue Nationale 56300 Pontivy,48.064901,-2.966068,Pontivy,56300
Amplifon Audioprothésiste Quiberon,1 quai de l'Océan 56170 Quiberon,47.478037,-3.12592,Quiberon,56170
Amplifon Audioprothésiste Quimper,35 bis avenue de la Gare 29000 Quimper,47.994674,-4.095373,Quimper,29000
Amplifon Audioprothésiste Rennes Fougères,221 rue de Fougères 35700 Rennes,48.124368,-1.658253,Rennes,35700
Amplifon Audioprothésiste Rennes Joffre,22 rue du Maréchal Joffre 35000 Rennes,48.10793,-1.677897,Rennes,35000
Amplifon Audioprothésiste Rennes Lorient,2 bis rue de Lorient 35000 Rennes,48.109001,-1.69819,Rennes,35000
Amplifon Audioprothésiste Saint Aubin d'Aubigne,6 rue de Saint Médard 35250 Saint Aubin d'Aubigne,48.262407,-1.606955,Saint-Aubin-d'Aubigné,35250
Amplifon Audioprothésiste Saint Malo,21 avenue Jean Jaurès - Chez Audiclair 35400 Saint Malo,48.648538,-2.006611,Saint-Malo,35400
Amplifon Audioprothésiste Saint Méen le Grand,4 place de la Mairie 35290 Saint Méen le Grand,48.189504,-2.19259,Saint-Méen-le-Grand,35290
Amplifon Audioprothésiste Saint Pol de Léon,12 rue de Pen ar Liorzou 29250 Saint-Pol-de-Léon,48.681845,-3.985995,Saint-Pol-de-Léon,29250
Amplifon Audioprothésiste Sarzeau,6 place de Francheville 56370 Sarzeau,47.528816,-2.766977,Sarzeau,56370
Amplifon Audioprothésiste Theix,2 bis rue de Nantes 56450 Theix,47.629014,-2.649759,Theix-Noyalo,56450
Amplifon Audioprothésiste Vannes Centre,42 boulevard de la Paix 56000 Vannes,47.660978,-2.754719,Vannes,56000
Amplifon Audioprothésiste Vannes Tenenio,10 rue du Docteur Joseph Audic 56000 Vannes,47.679373,-2.774152,Vannes,56000
Amplifon Audioprothésiste Beaugency,19 bis rue du Martroi 45190 Beaugency,47.778272,1.630324,Beaugency,45190
Amplifon Audioprothésiste Blois,4 place Guerry 41000 Blois,47.589091,1.334137,Blois,41000
Amplifon Audioprothésiste Bourges Riffaud,21 bis rue du Château d’Eau 18000 Bourges,47.075936,2.402419,Bourges,18000
Amplifon Audioprothésiste Chartres,6 rue Chanzy 28000 Chartres,48.44182,1.486179,Chartres,28000
Amplifon Audioprothésiste Courville,41 rue Carnot 28190 Courville sur Eure,48.449197,1.240105,Courville-sur-Eure,28190
Amplifon Audioprothésiste Epernon,23 rue des Grands Moulins - ZAC de la Savonnière 28230 Epernon,48.60382,1.677397,Épernon,28230
Amplifon Audioprothésiste Joué-lès-Tours,2 rue de Montsoreau 37300 Joué-lès-Tours,47.350058,0.679252,Joué-lès-Tours,37300
Amplifon Audioprothésiste Le Blanc,10 place André Gasnier 36300 Le Blanc,46.633463,1.062806,Le Blanc,36300
Amplifon Audioprothésiste Mer,14 route d’Orléans 41500 Mer,47.702908,1.514148,Mer,41500
Amplifon Audioprothésiste Nogent le Rotrou,4 rue Vilette Gâté 28400 Nogent le Rotrou,48.322901,0.82204,Nogent-le-Rotrou,28400
Amplifon Audioprothésiste Saint Gervais,104 route Nationale 41350 Saint-Gervais-la-Forêt,47.565221,1.367546,Saint-Gervais-la-Forêt,41350
Amplifon Audioprothésiste Saint-Avertin,3 rue Jean-Marie Boivin 37550 Saint-Avertin,47.342126,0.738412,Saint-Avertin,37550
Amplifon Audioprothésiste Saint-Cyr-sur-Loire,58 Bd Charles De Gaulle 37540 Saint-Cyr-sur-Loire,47.411105,0.676323,Saint-Cyr-sur-Loire,37540
Amplifon Audioprothésiste Altkirch,1 rue Charles de Gaulle 68130 Altkirch,47.622304,7.235454,Altkirch,68130
Amplifon Audioprothésiste Bischwiller Poincaré,14 rue Raymond Poincaré - chez Lissac l'Opticien 67240 Bischwiller,48.767409,7.858135,Bischwiller,67240
Amplifon Audioprothésiste Briey,5B rue Raymond Mondon 54150 Briey,49.251171,5.939162,Val de Briey,54150
