shop_name,address,latitude,longitude,city,postcode
Audioprothésiste AULNAY-SOUS-BOIS Optical Center,26 boulevard Strasbourg 93600 Aulnay sous bois,48.928326,2.491214,Aulnay-sous-Bois,93600
Audioprothésiste SALAISE-SUR-SANNE Optical Center,151 rue Glières 38150 Salaise sur sanne,45.343968,4.803274,Salaise-sur-Sanne,38150
Audioprothésiste SCHILTIGHEIM Optical Center,11 rue Erstein 67300 Schiltigheim,48.611144,7.73999,Schiltigheim,67300
Audioprothésiste VÉLIZY  Optical Center,37 avenue de l'Europe 78140 Vélizy villacoublay,48.781737,2.218805,Vélizy-Villacoublay,78140
Audioprothésiste COLOMIERS Optical Center,ZAC du Perget 31770 Colomiers,43.610256,1.30823,Colomiers,31770
Audioprothésiste ASNIÈRES-SUR-SEINE Optical Center,96 rue des Bourguignons 92600 Asnières sur seine,48.915024,2.275227,Asnières-sur-Seine,92600
Audioprothésiste CHOLET Optical Center,rue Sorel Tracy 49300 Cholet,47.07339,-0.841959,Cholet,49300
Audioprothésiste MARMANDE Optical Center,6 avenue François Mitterrand 47200 Marmande,44.508442,0.143323,Marmande,47200
Audioprothésiste LAVAL-SAINT-BERTHEVIN Optical Center,90 boulevard Louis Armand 53940 Saint berthevin,48.066259,-0.805285,Saint-Berthevin,53940
Audioprothésiste PESSAC Optical Center,8 avenue Gustave Eiffel 33600 Pessac,44.785992,-0.641464,Pessac,33600
Audioprothésiste VANDOEUVRE-LÈS-NANCY Optical Center,ZAC le Reveilleux 54500 Vandoeuvre les nancy,48.661904,6.186696,Vandœuvre-lès-Nancy,54500
Audioprothésiste SAINT-SÉBASTIEN-SUR-LOIRE Optical Center,329 route de Clisson 44230 Saint sébastien sur loire,47.188058,-1.491668,Saint-Sébastien-sur-Loire,44230
Audioprothésiste SAINT-MARTIN-D'HÈRES Optical Center,104 avenue Gabriel Péri 38400 Saint martin d'hères,45.185151,5.763537,Saint-Martin-d'Hères,38400
Audioprothésiste SAINT-MÉDARD-EN-JALLES Optical Center,2 avenue Berlincan 33160 Saint medard en jalles,44.881462,-0.688597,Saint-Médard-en-Jalles,33160
Audioprothésiste  MANOSQUE Optical Center,30 Avenue de la Libération 04100 Manosque,43.822329,5.791609,Manosque,04100
Audioprothésiste SARREGUEMINES Optical Center,1 rue Maréchal Kellermann 57200 Sarreguemines,49.114904,7.093172,Sarreguemines,57200
Audioprothésiste DOMMARTIN-LÈS-TOUL Optical Center,Pôle Cial Jeanne d'Arc 54200 Dommartin-lès-toul,48.670502,5.913753,Dommartin-lès-Toul,54200
Audioprothésiste MONTLUÇON Optical Center,"24, rue Albert Einstein 03100 Montluçon",46.348934,2.606072,Montluçon,03100
Audioprothésiste  SHOPPING PARC - CARRÉ SÉNART Optical Center,3 Allée du Préambule 77127 Lieusaint,48.616119,2.547927,Lieusaint,77127
Audioprothésiste PIERRE-BÉNITE Optical Center,25 chemin Mûriers 69310 Pierre benite,45.694989,4.823866,Pierre-Bénite,69310
Audioprothésiste NARBONNE-BONNE-SOURCE Optical Center,Boulevard de Creissel 11100 Narbonne,43.17783,3.028952,Narbonne,11100
Audioprothésiste LEERS-LYS-LEZ-LANNOY Optical Center,rue des Verdiers 59451 Lys lez lannoy,50.677802,3.220708,Lys-lez-Lannoy,59390
Audioprothésiste ABBEVILLE - VAUCHELLES Optical Center,Parc d'Activités de Vauchelles-les-Quesnoy 80132 Vauchelles les quesnoy,50.104507,1.888847,Vauchelles-les-Quesnoy,80132
Audioprothésiste SAINT-OMER-ARQUES Optical Center,11 avenue Frais Fonds 62510 Arques,50.733918,2.273316,Arques,62510
Audioprothésiste COMPIÈGNE-ZAC JAUX-VENETTE Optical Center,57 avenue Europe 60280 Venette,49.409931,2.777945,Venette,60280
Audioprothésiste CAMBRAI Optical Center,"11, place Aristide Briand 59400 Cambrai",50.175704,3.235878,Cambrai,59400
Audioprothésiste CHÂLONS-EN-CHAMPAGNE - SAINT-MEMMIE Optical Center,"14, Avenue Mercuria 51470 Saint-memmie",48.944812,4.38674,Saint-Memmie,51470
Audioprothésiste FONTAINEBLEAU-AVON Optical Center,20 avenue Franklin Roosevelt 77210 Avon,48.414186,2.715945,Avon,77210
Audioprothésiste VERDUN HAUDAINVILLE Optical Center,"145, route de Metz 55100 Haudainville",49.142379,5.40953,Haudainville,55100
Audioprothésiste LIMONEST Optical Center,1022 Route Nationale 6 69760 Limonest,45.815132,4.775607,Limonest,69760
Audioprothésiste NEVERS Optical Center,36 boulevard Grands Prés des Bordes 58000 Nevers,46.993482,3.122922,Nevers,58000
Audioprothésiste LESQUIN Optical Center,Zone commerciale Auchan Faches Thumesnil 59810 Lesquin,50.590865,3.111269,Lesquin,59810
Audioprothésiste CANNES - LA BOCCA Optical Center,Allée Maryse Bastié 06150 Cannes,43.552672,6.957384,Cannes,06150
Audioprothésiste LONGUEAU Optical Center,1 avenue de L’Arc 80330 Longueau,49.8683,2.37124,Longueau,80330
Audioprothésiste FLINS-SUR-SEINE Optical Center,ld La Michardière - chemins D14 78410 Flins sur seine,48.962486,1.869922,Flins-sur-Seine,78410
Audioprothésiste CALUIRE-ET-CUIRE Optical Center,86 avenue Général Leclerc 69300 Caluire et cuire,45.804262,4.863457,Caluire-et-Cuire,69300
Audioprothésiste VOIRON Optical Center,"30, cours Becquart Castelbon 38500 Voiron",45.363917,5.590774,Voiron,38500
Audioprothésiste QUIMPER - GOURVILY Optical Center,ZAC de GOURVILY 29000 Quimper,48.015336,-4.083732,Quimper,29000
Audioprothésiste BOULOGNE-SUR-MER Optical Center,"57-59, rue Victor Hugo 62200 Boulogne sur mer",50.724006,1.603705,Boulogne-sur-Mer,62200
Audioprothésiste PAMIERS-SAINT-JEAN-DU-FALGA Optical Center,18 avenue Pyrénées 09100 Saint jean du falga,43.096052,1.624425,Saint-Jean-du-Falga,09100
Audioprothésiste FOUGÈRES Optical Center,4 rue Français Libres 35300 Fougeres,48.346165,-1.181075,Fougères,35300
Audioprothésiste CHÂTEAUBRIANT Optical Center,1 rue Président Kennedy 44110 Chateaubriant,47.705916,-1.383865,Châteaubriant,44110
Audioprothésiste ANGERS-GRANDMAINE Optical Center,ZAC du Centre Ouest Lac de Maine 49000 Angers,47.462553,-0.59544,Angers,49000
Audioprothésiste LONS-LESCAR Optical Center,72 boulevard Charles de Gaulle 64140 Lons,43.311601,-0.413574,Lons,64140
Audioprothésiste AMBÉRIEU-EN-BUGEY Optical Center,Lieu-dit Terreau 01500 Amberieu en bugey,45.948828,5.364684,Ambérieu-en-Bugey,01500
Audioprothésiste BEYNOST Optical Center,chemin des Malettes 01700 Beynost,45.822755,4.99813,Beynost,01700
Audioprothésiste RONCQ Optical Center,442 rue Lille 59223 Roncq,50.767511,3.121305,Roncq,59223
Audioprothésiste BRIE-COMTE-ROBERT Optical Center,ZAC de la Haie Passart 77170 Brie comte robert,48.691387,2.599153,Brie-Comte-Robert,77170
Audioprothésiste DOURGES Optical Center,Boulevard Schweitzer 62119 Dourges,50.416658,2.975867,Dourges,62119
Audioprothésiste AUBAGNE Optical Center,zone d'aménagement concerté Pastre 13400 Aubagne,43.291943,5.595313,Aubagne,13400
Audioprothésiste RENNES-SAINT-GRÉGOIRE Optical Center,119 avenue Gros Malhon 35000 Rennes,48.133451,-1.685922,Rennes,35000
Audioprothésiste PLAISIR - LES CLAYES-SOUS-BOIS  Optical Center,ZI des Dames 78340 Les clayes sous bois,48.827001,1.973979,Les Clayes-sous-Bois,78340
Audioprothésiste LANGON  Optical Center,85 cours Mar de Lattre de Tassigny 33210 Langon,44.547408,-0.244066,Langon,33210
Audioprothésiste DAX Optical Center,34 boulevard Sports 40100 Dax,43.711148,-1.045471,Dax,40100
Audioprothésiste ORGEVAL Optical Center,12 rue Normandie 78630 Orgeval,48.930746,1.976513,Orgeval,78630
Audioprothésiste POITIERS-GRAND-LARGE Optical Center,avenue 11 Novembre 86000 Poitiers,46.5675,0.366623,Poitiers,86000
Audioprothésiste SCHWEIGHOUSE-SUR-MODER Optical Center,2 place du Geisselbronn 67590 Schweighouse sur moder,48.831004,7.742408,Schweighouse-sur-Moder,67590
Audioprothésiste GIVORS Optical Center,rue Paix 69700 Givors,45.57894,4.734209,Givors,69700
Audioprothésiste TOULOUSE-BALMA Optical Center,49 route de Lavaur 31240 L'union,43.637012,1.498518,L'Union,31240
Audioprothésiste PONTARLIER Optical Center,9 route de Besançon 25300 Doubs,46.923955,6.343586,Doubs,25300
Audioprothésiste MULHOUSE-KINGERSHEIM Optical Center,169 rue Richwiller 68260 Kingersheim,47.788839,7.312507,Kingersheim,68260
Audioprothésiste LE CREUSOT Optical Center,79 avenue République 71200 Le creusot,46.791382,4.448292,Le Creusot,71200
Audioprothésiste DOUAI Optical Center,81 rue Paris 59500 Douai,50.366916,3.081475,Douai,59500
Audioprothésiste  ORANGE - COUDOULET Optical Center,6 Avenue de l'Europe 84100 Orange,44.12118,4.840396,Orange,84100
Audioprothésiste ÉTAMPES-MORIGNY Optical Center,route Nationale 20 91150 Morigny champigny,48.445138,2.185334,Morigny-Champigny,91150
Audioprothésiste MOZAC Optical Center,104 avenue Jean Jaurès 63200 Mozac,45.889686,3.075071,Mozac,63200
Audioprothésiste LYON-FRÈRES LUMIÈRE Optical Center,39 avenue des Frères lumière 69008 Lyon,45.745686,4.864479,Lyon,69008
Audioprothésiste ANNONAY-DAVÉZIEUX Optical Center,Route de Lyon 07430 Davezieux,45.259644,4.700422,Davézieux,07430
Audioprothésiste VIENNE Optical Center,place Camille Jouffray 38200 Vienne,45.538979,4.872072,Vienne,38200
Audioprothésiste STRASBOURG-LAMEINAU Optical Center,331 avenue de Colmar 67100 Strasbourg,48.548203,7.741064,Strasbourg,67100
Audioprothésiste SAINT-GEORGES-DES-COTEAUX - SAINTES  Optical Center,5 rue Bellegarde 17810 Saint georges des coteaux,45.751996,-0.677707,Saint-Georges-des-Coteaux,17810
Audioprothésiste BRIVE-LA-GAILLARDE Optical Center,33 avenue Jean Charles Rivet 19100 Brive la gaillarde,45.149889,1.495818,Brive-la-Gaillarde,19100
Audioprothésiste L'ISLE-ADAM  Optical Center,boulevard Tilsit 95290 L' isle adam,49.126669,2.245613,L'Isle-Adam,95290
Audioprothésiste TOURS - NORD Optical Center,Zone commerciale de l'Horloge 37100 Tours,47.395079,0.68505,Tours,37000
Audioprothésiste SAINT-BONNET-DE-MURE Optical Center,106 avenue Charles de Gaulle 69720 Saint bonnet de mure,45.690479,5.029373,Saint-Bonnet-de-Mure,69720
Audioprothésiste MAREUIL-LÈS-MEAUX Optical Center,Parc d'activité de la Haute Borne 77100 Mareuil-lès-meaux,48.940202,2.878432,Mareuil-lès-Meaux,77100
Audioprothésiste LE MANS - LES HUNAUDIÈRES Optical Center,"1, Boulevard des Hunaudières - RN 138 - Axe Le Mans - Tours à Ruaudin 72230 Ruaudin",47.961453,0.245644,Ruaudin,72230
Audioprothésiste AUCH Optical Center,30 avenue Pyrénées 32000 Auch,43.637705,0.583967,Auch,32000
Audioprothésiste CHÂTEAUROUX-LE POINÇONNET Optical Center,5290 route Montluçon 36330 Le poinconnet,46.789737,1.744794,Le Poinçonnet,36330
Audioprothésiste LANESTER Optical Center,rue Andrei Sakharov 56600 Lanester,47.776741,-3.340279,Lanester,56600
Audioprothésiste SAINT-ANDRÉ-LES-VERGERS-TROYES Optical Center,9 avenue Charles de Refuge 10120 Saint andre les vergers,48.282158,4.054201,Saint-André-les-Vergers,10120
Audioprothésiste TARBES Optical Center,50 avenue Maréchal Joffre 65000 Tarbes,43.239456,0.068291,Tarbes,65000
Audioprothésiste REZÉ Optical Center,4 BIS R ORDRONNEAU 44400 Rezé,47.194082,-1.574025,Rezé,44400
Audioprothésiste NANTES Optical Center,11 allée des Tanneurs 44000 Nantes,47.21972,-1.556299,Nantes,44000
Audioprothésiste CHERBOURG Optical Center,39 rue Albert Mahieu 50100 Cherbourg en cotentin,49.638818,-1.625211,Cherbourg-en-Cotentin,50100
Audioprothésiste ORLÉANS-SARAN Optical Center,2458 route Nationale 20 45770 Saran,47.959749,1.889869,Saran,45770
Audioprothésiste DAUMESNIL - 12ÈME Optical Center,"223, Avenue Daumesnil 75012 Paris",48.838294,2.399699,Paris,75012
Audioprothésiste BOURGOIN-JALLIEU Optical Center,10 avenue Henri Barbusse 38300 Bourgoin jallieu,45.594513,5.269828,Bourgoin-Jallieu,38300
Audioprothésiste MONTPELLIER Optical Center,"26, allée Jules Milhau 34000 Montpellier",43.609244,3.881865,Montpellier,34000
Audioprothésiste THIONVILLE Optical Center,Zone du Linking 57100 Thionville,49.352708,6.136496,Thionville,57100
Audioprothésiste CLAYE-SOUILLY Optical Center,14 rue Ernest Sarron 77410 Claye souilly,48.950501,2.667575,Claye-Souilly,77410
Audioprothésiste SAINTE-EULALIE Optical Center,Zone commerciale Grand Tour 33560 Sainte-eulalie,44.9069,-0.475118,Sainte-Eulalie,33560
Audioprothésiste NARBONNE-CENTRE-VILLE Optical Center,8 rue Droite 11100 Narbonne,43.184121,3.004453,Narbonne,11100
Audioprothésiste OSNY Optical Center,ZAC de l'Oseraie 95520 Osny,49.0721,2.067595,Osny,95520
Audioprothésiste METZ-CENTRE-VILLE Optical Center,38 en Fournirue 57000 Metz,49.118672,6.177184,Metz,57000
Audioprothésiste TOURS Optical Center,2 place Résistance 37000 Tours,47.394749,0.685903,Tours,37000
Audioprothésiste BESANÇON-CENTRE-VILLE Optical Center,16 rue République 25000 Besancon,47.239381,6.026171,Besançon,25000
Audioprothésiste PERPIGNAN-POLYGONE-NORD Optical Center,141 chemin Etang Long 66000 Perpignan,42.741978,2.894221,Perpignan,66000
Audioprothésiste ANGOULÊME Optical Center,548 rue Bordeaux 16000 Angouleme,45.63734,0.128631,Angoulême,16000
Audioprothésiste COIGNIÈRES  Optical Center,45 route Nationale 10 78310 Coignières,48.750689,1.93011,Coignières,78310
Audioprothésiste DIJON-QUÉTIGNY Optical Center,Grand Marché Quétigny 21800 Quetigny,47.312106,5.098347,Quetigny,21800
Audioprothésiste  NIORT Optical Center,"41, rue de Gutenberg 79000 Niort",46.337591,-0.398458,Niort,79000
Audioprothésiste AIX-EN-PROVENCE Optical Center,9 avenue Victor Hugo 13100 Aix en provence,43.525314,5.446423,Aix-en-Provence,13100
Audioprothésiste LIMOGES-CENTRE-VILLE Optical Center,42 abenue Garibaldi 87000 Limoges,45.835829,1.260301,Limoges,87000
Audioprothésiste TOULOUSE-PURPAN Optical Center,47 route de bayonne 31300 Toulouse,43.608041,1.392553,Toulouse,31300
Audioprothésiste PLAN-DE-CAMPAGNE Optical Center,Chemin de grande campagne 13480 Cabries,43.420756,5.361512,Cabriès,13480
Audioprothésiste VILLEFRANCHE-SUR-SAONE Optical Center,161 rue Nationale 69400 Villefranche sur saone,45.993937,4.719091,Villefranche-sur-Saône,69400
Audioprothésiste PONTAULT-COMBAULT Optical Center,1 rue du Fort 77340 Pontault combault,48.779899,2.60795,Pontault-Combault,77340
Audioprothésiste CABESTANY - MAS GUÉRIDO Optical Center,Mas Guérido 66330 Cabestany,42.675537,2.93557,Cabestany,66330
Audioprothésiste LABÈGE Optical Center,94 place du Commerce 31670 Labège,43.552188,1.504354,Labège,31670
Audioprothésiste LAVAL Optical Center,avenue Communauté Européenne 53000 Laval,48.056065,-0.736867,Laval,53000
Audioprothésiste BOURGES Optical Center,13 place Gordaine 18000 Bourges,47.085839,2.398882,Bourges,18000
Audioprothésiste BRÉTIGNY-SUR-ORGE Optical Center,rue Poitou 91220 Bretigny sur orge,48.587328,2.296784,Brétigny-sur-Orge,91220
Audioprothésiste VENDENHEIM Optical Center,Zone Commerciale 67550 Vendenheim,48.65898,7.728534,Vendenheim,67550
Audioprothésiste BEAUVAIS Optical Center,12 rue Arago 60000 Beauvais,49.412224,2.119009,Beauvais,60000
Audioprothésiste FLOIRAC Optical Center,Zone commerciale de VIMENEY  Bât.2 33270 Floirac,44.817512,-0.528759,Floirac,33270
Audioprothésiste CALAIS-COQUELLES Optical Center,chemin Bergnieulles 62231 Coquelles,50.945316,1.803426,Coquelles,62231
Audioprothésiste LYON-PERRACHE Optical Center,8 place Carnot 69002 Lyon,45.751258,4.829262,Lyon,69002
Audioprothésiste  NANCY - FROUARD Optical Center,ZAC du Saule Gaillard 54390 Frouard,48.746528,6.148582,Frouard,54390
Audioprothésiste AUBIÈRE Optical Center,127 avenue Cournon 63170 Aubiere,45.755981,3.149182,Aubière,63170
Audioprothésiste ORVAULT Optical Center,248 route de Vannes 44700 Orvault,47.245115,-1.601097,Orvault,44700
Audioprothésiste NANCY-CENTRE-VILLE Optical Center,37 rue de la Visitation 54000 Nancy,48.690408,6.180469,Nancy,54000
Audioprothésiste JOUY-AUX-ARCHES Optical Center,Zone d'Activités Parc Aravis 57130 Jouy aux arches,49.060872,6.077333,Jouy-aux-Arches,57130
Audioprothésiste  MARSEILLE - LA VALENTINE Optical Center,111 route de la Valentine 13011 Marseille 11e arrondissement,43.290779,5.473748,Marseille,13011
Audioprothésiste STRASBOURG-CENTRE-VILLE Optical Center,25 rue du Vieux Marché aux Vins 67000 Strasbourg,48.583986,7.741808,Strasbourg,67000
Audioprothésiste MEYLAN Optical Center,"2, Boulevard des Alpes 38240 Meylan",45.202423,5.761861,Meylan,38240
Audioprothésiste  CHANTEPIE Optical Center,Zone d'Activités des Logettes 35135 Chantepie,48.084189,-1.626348,Chantepie,35135
Audioprothésiste SAINT-MANDÉ Optical Center,63 avenue Paris 94160 Saint mande,48.845409,2.427917,Saint-Mandé,94160
Audioprothésiste BONNEUIL-SUR-MARNE Optical Center,ZAC Parc des Varennes 94380 Bonneuil sur marne,48.771014,2.483737,Bonneuil-sur-Marne,94380
Audioprothésiste ORLÉANS Optical Center,6 rue Albert 1er 45000 Orleans,47.83047,1.924253,Orléans,45100
Audioprothésiste STRASBOURG-HAUTEPIERRE Optical Center,30 rue Charles Péguy 67200 Strasbourg,48.588732,7.697742,Strasbourg,67200
Audioprothésiste SAINT-HERBLAIN Optical Center,Pôle ATLANTIS 44800 Saint-herblain,47.210927,-1.666987,Saint-Herblain,44800
Audioprothésiste LOMME Optical Center,Rue du Grand But 59160 Lille,50.64573,2.974528,Lille,59160
Audioprothésiste ANNEMASSE Optical Center,11 rue de Genève 74100 Annemasse,46.192593,6.231554,Annemasse,74100
Audioprothésiste DUNKERQUE Optical Center,37 rue Nationale 59140 Dunkerque,51.03303,2.378172,Dunkerque,59140
Audioprothésiste VALENCE - CENTRE-VILLE Optical Center,"3, rue Pasteur 26000 Valence",44.929131,4.891172,Valence,26000
Audioprothésiste SAINT-NAZAIRE Optical Center,"70, rue du Général de Gaulle 44600 Saint-nazaire",47.274497,-2.214669,Saint-Nazaire,44600
Audioprothésiste PERPIGNAN-CENTRE-VILLE Optical Center,47 boulevard Clemenceau 66000 Perpignan,42.699229,2.888757,Perpignan,66000
Audioprothésiste OLIVET - LA SOURCE Optical Center,ZAC des Provinces 45160 Olivet,47.854802,1.929878,Olivet,45160
Audioprothésiste SAINT-DENIS Optical Center,100 rue Gabriel Péri 93200 Saint denis,48.938818,2.356733,Saint-Denis,93200
Audioprothésiste VILLENEUVE-D'ASCQ Optical Center,10 rue du Vaisseau 59650 Villeneuve d'ascq,50.616232,3.126192,Villeneuve-d'Ascq,59650
Audioprothésiste PARIS Lecourbe 15EME Optical Center,167 rue Lecourbe 75015 Paris,48.841233,2.298244,Paris,75015
Audioprothésiste FRANCONVILLE Optical Center,362 rue du Général Leclerc 95130 Franconville,48.989523,2.205366,Franconville,95130
Audioprothésiste CLERMONT-FERRAND Optical Center,47 rue Blatin 63000 Clermont ferrand,45.776644,3.077643,Clermont-Ferrand,63000
Audioprothésiste - ÉCOLES - 5ÈME Optical Center,"46, rue des Écoles 75005 Paris",48.849512,2.345567,Paris,75005
Audioprothésiste  MÉRIGNAC Optical Center,"231-233, Avenue de la Marne 33700 Merignac",44.832821,-0.641981,Mérignac,33700
Audioprothésiste  NÎMES Optical Center,"Immeuble Actipolis D2 - Ville Active - 442, Avenue Jean Prouvé 30900 Nimes",43.813543,4.348252,Nîmes,30900
Audioprothésiste VERSAILLES PAROISSE  Optical Center,20 rue de la Paroisse 78000 Versailles,48.807896,2.126882,Versailles,78000
Audioprothésiste  ORLY Optical Center,Galerie du Centre commercial ORLYDIS (Leclerc) 94310 Orly,48.742967,2.408179,Orly,94310
Audioprothésiste PUILBOREAU-LA ROCHELLE Optical Center,zone d'aménagement concerté Beaulieu 2000 17138 Puilboreau,46.17654,-1.11509,Puilboreau,17138
Audioprothésiste  NEUILLY CENTRE-VILLE Optical Center,"152, Avenue Charles de Gaulle 92200 Neuilly sur seine",48.88433,2.262919,Neuilly-sur-Seine,92200
Audioprothésiste  LORIENT Optical Center,"2, rue de Liège 56100 Lorient",47.749154,-3.363722,Lorient,56100
Audioprothésiste SAINT-GERMAIN-EN-LAYE Optical Center,9 rue de la Salle 78100 Saint germain en laye,48.897051,2.093238,Saint-Germain-en-Laye,78100
Audioprothésiste ANNECY Optical Center,10 bis Avenue de Genève 74000 Annecy,45.957937,6.125648,Annecy,74370
Audioprothésiste LE MANS Optical Center,9 rue St Charles 72000 Le mans,48.002834,0.198398,Le Mans,72000
Audioprothésiste LIMOGES-NORD Optical Center,2 rue Léon Serpollet 87280 Limoges,45.88225,1.286225,Limoges,87280
Audioprothésiste VILLENAVE-D'ORNON Optical Center,Centre Commercial Géant 33140 Villenave d'ornon,44.781201,-0.573344,Villenave-d'Ornon,33140
Audioprothésiste VILLEURBANNE Optical Center,"67, cours Emile Zola 69100 Villeurbanne",45.77114,4.868775,Villeurbanne,69100
Audioprothésiste BATIGNOLLES - 17ÈME Optical Center,"88, Boulevard des Batignolles 75017 Paris",48.881768,2.317774,Paris,75017
Audioprothésiste VITROLLES Optical Center,41 avenue Denis Padovani 13127 Vitrolles,43.436105,5.258149,Vitrolles,13127
Audioprothésiste BIARRITZ Optical Center,20 avenue Marne 64200 Biarritz,43.484529,-1.554229,Biarritz,64200
Audioprothésiste  NICE Optical Center,"2, rue Raynardi 06000 Nice",43.699671,7.266782,Nice,06000
Audioprothésiste CRÉTEIL Optical Center,2 boulevard Jean-Baptiste oudry 94000 Créteil,48.776335,2.455711,Créteil,94000
Audioprothésiste MARSEILLE-ROME Optical Center,37 rue de Rome 13001 Marseille,43.294355,5.379015,Marseille,13001
Audioprothésiste CERGY  PONTOISE  Optical Center,6 place des Cerclades 95000 Cergy,49.036623,2.081348,Cergy,95000
Audioprothésiste BREST Optical Center,14 rue Colbert 29200 Brest,48.388617,-4.48673,Brest,29200
Audioprothésiste PARIS Gare de L'Est 10EME Optical Center,123-125 rue du Faubourg Saint Martin 75010 Paris,48.875094,2.358972,Paris,75010
Audioprothésiste CNIT-LA DÉFENSE Optical Center,2 place de la Défense 92800 Puteaux,48.891775,2.241034,Puteaux,92800
Audioprothésiste PARIS Nation Charonne 20EME Optical Center,48 boulevard de Charonne 75020 Paris,48.851706,2.398476,Paris,75020
Audioprothésiste BOULOGNE-JEAN-JAURÈS Optical Center,211 boulevard Jean Jaurès 92100 Boulogne billancourt,48.832699,2.244149,Boulogne-Billancourt,92100
Audioprothésiste SAINT-ÉTIENNE Optical Center,"8, rue du Grand Moulin 42000 Saint-etienne",45.437234,4.389076,Saint-Étienne,42000
Audioprothésiste RENNES Optical Center,27 rue Vasselot 35000 Rennes,48.108663,-1.677532,Rennes,35000
Audioprothésiste PARIS Victor Hugo 16EME Optical Center,185 avenue Victor Hugo 75016 Paris,48.86568,2.276242,Paris,75016
Audioprothésiste BORDEAUX-CENTRE-VILLE Optical Center,52 cours Alsace Lorraine 33000 Bordeaux,44.846564,-0.605665,Bordeaux,33200
Audioprothésiste VANNES - SÉNÉ Optical Center,"14, Avenue de Geispolsheim 56860 Sene",47.651305,-2.722337,Séné,56860
Audioprothésiste LYON-PART-DIEU Optical Center,29 boulevard Eugène Deruelle 69003 Lyon,45.763154,4.855155,Lyon,69003
Audioprothésiste ANGERS - CENTRE-VILLE  Optical Center,2 bis rue Paul Bert 49100 Angers,47.466188,-0.552571,Angers,49100
Audioprothésiste PARIS Pereire Niel 17EME Optical Center,87 avenue Niel 75017 Paris,48.883582,2.296492,Paris,75017
Audioprothésiste TOULOUSE-CAPITOLE Optical Center,9 rue Kennedy 31000 Toulouse,43.605785,1.445145,Toulouse,31000
Audioprothésiste LYON - BOURSE Optical Center,"4, rue de la Bourse 69001 Lyon",45.765679,4.836779,Lyon,69001
Audioprothésiste ANGERS-SAINT BARTHÉLEMY D'ANJOU Optical Center,25 rue de Malmouche 49124 Saint barthélémy d'anjou,47.468805,-0.518379,Saint-Barthélemy-d'Anjou,49124
Audioprothésiste DIJON-AHUY Optical Center,ZAC des Grandes Varennes 21121 Ahuy,47.355242,5.039157,Ahuy,21121
Audioprothésiste LILLE Optical Center,1 place Louise de Bettignies 59000 Lille,50.640355,3.06435,Lille,59800
Audioprothésiste BOULOGNE-REINE Optical Center,83 route de la Reine 92100 Boulogne billancourt,48.839658,2.238924,Boulogne-Billancourt,92100
Audioprothésiste PARIS Oberkampf 11EME Optical Center,"43, Boulevard Voltaire 75011 Paris",48.864036,2.369979,Paris,75011
Audioprothésiste SAINT-LAURENT-BLANGY Optical Center,34 Avenue Roger Salengro 62223 Saint-laurent-blangy,50.292751,2.79355,Saint-Laurent-Blangy,62223
Audioprothésiste  CERGY - AREN' PARK Optical Center,"28, Avenue de la Plaine des Sports 95800 Cergy",49.053734,2.050454,Cergy,95800
Audioprothésiste PARIS-JEAN-JAURES Optical Center,"47, Avenue Jean Jaurès 75019 Paris",48.884278,2.375308,Paris,75019
Audioprothésiste LOUVIERS Optical Center,19 Boulevard du Docteur Postel 27400 Louviers,49.210436,1.173075,Louviers,27400
Audioprothésiste GRENOBLE Optical Center,1 r Docteur Mazet 38000 Grenoble,45.192062,5.721315,Grenoble,38000
Audioprothésiste ANGERS-SAINT SERGE Optical Center,3 Avenue Jean Joxé 49100 Angers,47.486647,-0.539461,Angers,49100
Audioprothésiste LYON-JEAN-JAURÈS Optical Center,45-47 avenue Jean Jaurès 69007 Lyon,45.750134,4.844873,Lyon,69007
